Gene	T1	T2	log2FoldChange	Colour
ENSG00000198612.11	4	12	-0.211397027015145	Not
ENSG00000198618.5	4	12	-0.118318447216084	Not
ENSG00000198624.13	4	12	0.0911271763239409	Not
ENSG00000198625.13	4	12	0.0700056042444486	Not
ENSG00000198626.16	4	12	0.61097876914511	Not
ENSG00000198633.10	4	12	0	Not
ENSG00000198642.6	4	12	0.074518616285749	Not
ENSG00000198643.7	4	12	0	Not
ENSG00000198646.14	4	12	0.0329797683921974	Not
ENSG00000198648.11	4	12	0.0248446923181053	Not
ENSG00000198650.11	4	12	0	Not
ENSG00000198658.4	4	12	0	Not
ENSG00000198663.16	4	12	-0.345278316350831	Significant
ENSG00000198668.11	4	12	-0.197741886477884	Not
ENSG00000198670.11	4	12	0	Not
ENSG00000198671.3	4	12	0	Not
ENSG00000198673.10	4	12	0.109924801684977	Not
ENSG00000198677.11	4	12	0.0460502407893343	Not
ENSG00000198680.4	4	12	0.257517586665649	Not
ENSG00000198682.13	4	12	-0.854909857556729	Not
ENSG00000198685.3	4	12	0	Not
ENSG00000198689.11	4	12	0.0480783609367301	Not
ENSG00000198690.9	4	12	-0.411586477522742	Not
ENSG00000198691.13	4	12	0	Not
ENSG00000198700.10	4	12	0.103106427820386	Not
ENSG00000198703.2	4	12	0	Not
ENSG00000198704.9	4	12	0	Not
ENSG00000198707.15	4	12	0.0209316641946148	Not
ENSG00000198711.5	4	12	0	Not
ENSG00000198715.13	4	12	-0.190513770900043	Not
ENSG00000198718.13	4	12	0.22204506818739	Not
ENSG00000198719.9	4	12	0	Not
ENSG00000198720.13	4	12	-0.706371791709328	Not
ENSG00000198721.12	4	12	-0.175010407221038	Not
ENSG00000198722.14	4	12	-0.126047105063837	Not
ENSG00000198723.11	4	12	0	Not
ENSG00000198728.10	4	12	-0.256799514572662	Not
ENSG00000198729.5	4	12	0	Not
ENSG00000198730.9	4	12	-0.0188395367867591	Not
ENSG00000198732.10	4	12	0.426848019208284	Not
ENSG00000198734.10	4	12	0.23535157442933	Not
ENSG00000198736.11	4	12	0.606095582155104	Not
ENSG00000198739.11	4	12	0	Not
ENSG00000198740.8	4	12	-0.355696409895037	Not
ENSG00000198742.9	4	12	0.492240034305517	Significant
ENSG00000198743.7	4	12	-0.314983972626257	Not
ENSG00000198744.5	4	12	0	Not
ENSG00000198746.13	4	12	0.634752759949572	Not
ENSG00000198752.11	4	12	-0.214902725814881	Not
ENSG00000198753.12	4	12	-0.230490707561174	Not
ENSG00000198754.5	4	12	0	Not
ENSG00000198755.11	4	12	-0.171365430280376	Not
ENSG00000198756.12	4	12	-0.0362896037578068	Not
ENSG00000198758.10	4	12	-0.977319787377368	Significant
ENSG00000198759.12	4	12	0	Not
ENSG00000198765.12	4	12	0	Not
ENSG00000198768.10	4	12	0	Not
ENSG00000198771.11	4	12	0	Not
ENSG00000198774.5	4	12	0.254802425666613	Not
ENSG00000198780.12	4	12	-0.0335462667734846	Not
ENSG00000198783.6	4	12	-0.033464856405589	Not
ENSG00000198785.5	4	12	0	Not
ENSG00000198788.8	4	12	0	Not
ENSG00000198791.12	4	12	-0.234641569286374	Not
ENSG00000198792.13	4	12	-0.480328714630181	Not
ENSG00000198793.12	4	12	0.0794074790639932	Not
ENSG00000198794.12	4	12	-0.445937795452394	Not
ENSG00000198795.11	4	12	0	Not
ENSG00000198796.7	4	12	0	Not
ENSG00000198797.7	4	12	0	Not
ENSG00000198799.12	4	12	0.141193716932986	Not
ENSG00000198805.11	4	12	0.35254813283782	Significant
ENSG00000198807.12	4	12	0.263629129233203	Not
ENSG00000198814.12	4	12	0.067760464736984	Not
ENSG00000198815.9	4	12	0.219509943774194	Not
ENSG00000198816.7	4	12	-0.579265744946531	Not
ENSG00000198818.10	4	12	0.219382574878752	Not
ENSG00000198821.10	4	12	-0.943133326682249	Not
ENSG00000198822.10	4	12	0	Not
ENSG00000198824.7	4	12	-0.573578022821378	Not
ENSG00000198825.13	4	12	-0.0118402194712715	Not
ENSG00000198826.11	4	12	0.208642437483092	Not
ENSG00000198829.6	4	12	0	Not
ENSG00000198830.11	4	12	0.603997243276706	Not
ENSG00000198832.10	4	12	0	Not
ENSG00000198833.7	4	12	0.0712840419545124	Not
ENSG00000198835.4	4	12	0	Not
ENSG00000198836.9	4	12	-0.104035068914914	Not
ENSG00000198837.10	4	12	0.169228912244517	Not
ENSG00000198838.13	4	12	0	Not
ENSG00000198839.9	4	12	0.619054015245796	Not
ENSG00000198841.3	4	12	-0.102729870880837	Not
ENSG00000198842.9	4	12	0	Not
ENSG00000198843.13	4	12	-0.0940548921744033	Not
ENSG00000198844.12	4	12	0	Not
ENSG00000198846.6	4	12	0	Not
ENSG00000198848.12	4	12	0	Not
ENSG00000198851.9	4	12	0	Not
ENSG00000198853.12	4	12	-0.0720250482754607	Not
ENSG00000198855.7	4	12	-0.232233175123182	Not
ENSG00000198856.13	4	12	-0.300947424918079	Not
ENSG00000198858.10	4	12	-0.186062393685493	Not
ENSG00000198860.12	4	12	0.156962469917183	Not
ENSG00000198862.14	4	12	0.34449517042822	Not
ENSG00000198863.7	4	12	-0.304107933609738	Not
ENSG00000198865.10	4	12	0.120619746992773	Not
ENSG00000198870.7	4	12	0	Not
ENSG00000198873.11	4	12	0.421579535143263	Not
ENSG00000198874.13	4	12	-0.0203954062553779	Not
ENSG00000198876.13	4	12	0.257721182215925	Not
ENSG00000198879.11	4	12	-0.760797077219975	Not
ENSG00000198881.10	4	12	0	Not
ENSG00000198883.12	4	12	0	Not
ENSG00000198885.9	4	12	-0.871224599676802	Not
ENSG00000198887.9	4	12	0.143754269467178	Not
ENSG00000198890.8	4	12	-0.478065567754798	Not
ENSG00000198892.6	4	12	-0.143693131581386	Not
ENSG00000198894.8	4	12	-0.257575197034231	Not
ENSG00000198898.14	4	12	-0.17395035108204	Not
ENSG00000198900.6	4	12	0.630749557547418	Not
ENSG00000198901.14	4	12	0.559277551467166	Significant
ENSG00000198908.12	4	12	-0.622463757632901	Not
ENSG00000198909.7	4	12	0.399568902998342	Not
ENSG00000198910.13	4	12	-0.476650345713889	Not
ENSG00000198911.12	4	12	-0.222299505109546	Not
ENSG00000198912.11	4	12	-0.180132812404128	Not
ENSG00000198914.3	4	12	0	Not
ENSG00000198915.11	4	12	-1.99382231383828	Not
ENSG00000198917.13	4	12	-0.0642471028174859	Not
ENSG00000198918.8	4	12	-0.0815223890837906	Not
ENSG00000198919.13	4	12	0.131428946081198	Not
ENSG00000198920.10	4	12	-0.311683342719487	Not
ENSG00000198924.8	4	12	-0.0418124850335684	Not
ENSG00000198925.12	4	12	-0.225033688653382	Not
ENSG00000198929.13	4	12	-0.591529916837574	Not
ENSG00000198930.13	4	12	0	Not
ENSG00000198931.10	4	12	0.165010651665013	Not
ENSG00000198932.13	4	12	-0.0992844343423983	Not
ENSG00000198933.9	4	12	-0.6383359293522	Not
ENSG00000198934.4	4	12	0	Not
ENSG00000198937.9	4	12	-0.223230180986642	Not
ENSG00000198939.8	4	12	0	Not
ENSG00000198944.5	4	12	-0.250421558341715	Not
ENSG00000198945.7	4	12	-0.0374859618907079	Not
ENSG00000198947.15	4	12	0.642008138662316	Not
ENSG00000198948.12	4	12	-1.13288516057396	Significant
ENSG00000198951.11	4	12	0.064096205663139	Not
ENSG00000198952.8	4	12	0.171916080706587	Not
ENSG00000198954.8	4	12	0.115152386607897	Not
ENSG00000198959.12	4	12	1.02373227305451	Significant
ENSG00000198960.11	4	12	-0.0945621987291719	Not
ENSG00000198961.10	4	12	0.0833391128624319	Not
ENSG00000198963.11	4	12	0	Not
ENSG00000198964.14	4	12	0.354712611727504	Not
ENSG00000198965.4	4	12	0	Not
ENSG00000198967.4	4	12	0	Not
ENSG00000198972.3	4	12	0	Not
ENSG00000198973.4	4	12	0	Not
ENSG00000198974.3	4	12	0	Not
ENSG00000198975.2	4	12	0	Not
ENSG00000198976.1	4	12	0	Not
ENSG00000198982.4	4	12	0	Not
ENSG00000198983.1	4	12	0	Not
ENSG00000198984.1	4	12	0	Not
ENSG00000198987.1	4	12	0	Not
ENSG00000198997.2	4	12	0	Not
ENSG00000199005.4	4	12	0	Not
ENSG00000199012.2	4	12	0	Not
ENSG00000199015.4	4	12	0	Not
ENSG00000199017.2	4	12	0	Not
ENSG00000199020.3	4	12	0	Not
ENSG00000199023.3	4	12	0	Not
ENSG00000199024.1	4	12	0	Not
ENSG00000199032.1	4	12	0	Not
ENSG00000199035.2	4	12	0	Not
ENSG00000199036.1	4	12	0	Not
ENSG00000199038.1	4	12	0	Not
ENSG00000199043.1	4	12	0	Not
ENSG00000199047.3	4	12	0	Not
ENSG00000199051.3	4	12	0	Not
ENSG00000199053.3	4	12	0	Not
ENSG00000199059.3	4	12	0	Not
ENSG00000199065.3	4	12	0	Not
ENSG00000199072.3	4	12	0	Not
ENSG00000199075.1	4	12	0	Not
ENSG00000199077.3	4	12	0	Not
ENSG00000199082.1	4	12	0	Not
ENSG00000199090.1	4	12	0	Not
ENSG00000199094.3	4	12	0	Not
ENSG00000199107.3	4	12	0	Not
ENSG00000199109.4	4	12	0	Not
ENSG00000199121.4	4	12	0	Not
ENSG00000199122.3	4	12	0	Not
ENSG00000199130.3	4	12	0	Not
ENSG00000199133.3	4	12	0	Not
ENSG00000199135.1	4	12	0	Not
ENSG00000199150.3	4	12	0	Not
ENSG00000199153.1	4	12	0	Not
ENSG00000199156.1	4	12	0	Not
ENSG00000199158.1	4	12	0	Not
ENSG00000199161.1	4	12	0	Not
ENSG00000199165.3	4	12	0	Not
ENSG00000199168.3	4	12	0	Not
ENSG00000199172.3	4	12	0	Not
ENSG00000199177.1	4	12	0	Not
ENSG00000199179.3	4	12	0	Not
ENSG00000199197.1	4	12	0	Not
ENSG00000199200.2	4	12	0	Not
ENSG00000199202.1	4	12	0	Not
ENSG00000199222.1	4	12	0	Not
ENSG00000199226.1	4	12	0	Not
ENSG00000199237.1	4	12	0	Not
ENSG00000199240.1	4	12	0	Not
ENSG00000199241.1	4	12	0	Not
ENSG00000199248.1	4	12	0	Not
ENSG00000199266.1	4	12	-0.396814026871222	Not
ENSG00000199273.1	4	12	0	Not
ENSG00000199276.1	4	12	0	Not
ENSG00000199279.1	4	12	0	Not
ENSG00000199293.1	4	12	1.75243392295945	Significant
ENSG00000199299.1	4	12	0	Not
ENSG00000199306.1	4	12	0	Not
ENSG00000199308.1	4	12	0	Not
ENSG00000199313.1	4	12	0	Not
ENSG00000199319.1	4	12	0	Not
ENSG00000199321.1	4	12	0	Not
ENSG00000199322.1	4	12	0	Not
ENSG00000199325.1	4	12	0	Not
ENSG00000199327.1	4	12	0	Not
ENSG00000199331.1	4	12	0	Not
ENSG00000199332.1	4	12	0	Not
ENSG00000199347.1	4	12	1.65940834004859	Not
ENSG00000199349.1	4	12	0	Not
ENSG00000199357.1	4	12	0	Not
ENSG00000199363.1	4	12	0	Not
ENSG00000199366.1	4	12	0	Not
ENSG00000199370.2	4	12	0	Not
ENSG00000199373.1	4	12	0	Not
ENSG00000199377.1	4	12	0.68692653044593	Not
ENSG00000199395.1	4	12	0	Not
ENSG00000199404.1	4	12	0	Not
ENSG00000199407.1	4	12	0	Not
ENSG00000199409.1	4	12	0	Not
ENSG00000199411.1	4	12	0	Not
ENSG00000199415.1	4	12	0	Not
ENSG00000199436.1	4	12	0	Not
ENSG00000199459.1	4	12	0	Not
ENSG00000199470.1	4	12	0	Not
ENSG00000199471.1	4	12	0	Not
ENSG00000199476.1	4	12	0	Not
ENSG00000199477.1	4	12	0	Not
ENSG00000199488.1	4	12	0	Not
ENSG00000199490.1	4	12	0	Not
ENSG00000199497.1	4	12	0	Not
ENSG00000199508.1	4	12	0	Not
ENSG00000199512.1	4	12	0	Not
ENSG00000199514.1	4	12	0	Not
ENSG00000199530.1	4	12	0	Not
ENSG00000199540.1	4	12	0	Not
ENSG00000199545.1	4	12	0.886794825050071	Not
ENSG00000199546.1	4	12	0	Not
ENSG00000199562.1	4	12	0	Not
ENSG00000199564.1	4	12	0	Not
ENSG00000199568.1	4	12	1.24522591004529	Not
ENSG00000199570.1	4	12	0	Not
ENSG00000199571.1	4	12	0	Not
ENSG00000199574.1	4	12	0	Not
ENSG00000199591.1	4	12	0	Not
ENSG00000199593.1	4	12	0	Not
ENSG00000199601.1	4	12	0	Not
ENSG00000199603.1	4	12	0	Not
ENSG00000199605.1	4	12	0	Not
ENSG00000199627.1	4	12	0	Not
ENSG00000199630.1	4	12	0	Not
ENSG00000199631.1	4	12	0	Not
ENSG00000199633.1	4	12	0	Not
ENSG00000199636.1	4	12	0	Not
ENSG00000199638.1	4	12	0	Not
ENSG00000199645.1	4	12	0	Not
ENSG00000199646.1	4	12	0	Not
ENSG00000199664.1	4	12	0	Not
ENSG00000199667.1	4	12	0	Not
ENSG00000199668.1	4	12	0	Not
ENSG00000199672.1	4	12	0	Not
ENSG00000199673.1	4	12	0	Not
ENSG00000199674.1	4	12	0	Not
ENSG00000199683.1	4	12	0	Not
ENSG00000199691.1	4	12	0	Not
ENSG00000199709.1	4	12	0	Not
ENSG00000199713.1	4	12	0	Not
ENSG00000199730.1	4	12	0	Not
ENSG00000199731.1	4	12	0	Not
ENSG00000199733.1	4	12	0	Not
ENSG00000199735.1	4	12	0	Not
ENSG00000199740.1	4	12	0	Not
ENSG00000199744.1	4	12	0	Not
ENSG00000199751.1	4	12	0	Not
ENSG00000199753.1	4	12	0	Not
ENSG00000199755.1	4	12	0	Not
ENSG00000199762.1	4	12	0	Not
ENSG00000199765.1	4	12	0	Not
ENSG00000199767.1	4	12	0	Not
ENSG00000199771.1	4	12	0	Not
ENSG00000199773.1	4	12	0	Not
ENSG00000199781.1	4	12	0	Not
ENSG00000199785.1	4	12	0.630259533780496	Not
ENSG00000199786.1	4	12	0	Not
ENSG00000199787.1	4	12	0	Not
ENSG00000199788.1	4	12	0	Not
ENSG00000199801.1	4	12	0	Not
ENSG00000199804.1	4	12	0	Not
ENSG00000199805.1	4	12	0	Not
ENSG00000199824.1	4	12	0	Not
ENSG00000199827.1	4	12	0	Not
ENSG00000199846.1	4	12	0	Not
ENSG00000199851.2	4	12	0	Not
ENSG00000199855.1	4	12	0	Not
ENSG00000199856.2	4	12	0	Not
ENSG00000199867.1	4	12	0	Not
ENSG00000199872.1	4	12	0	Not
ENSG00000199874.1	4	12	0	Not
ENSG00000199875.1	4	12	0	Not
ENSG00000199879.1	4	12	0	Not
ENSG00000199880.1	4	12	0	Not
ENSG00000199881.1	4	12	0	Not
ENSG00000199883.1	4	12	0	Not
ENSG00000199886.1	4	12	0	Not
ENSG00000199892.2	4	12	0	Not
ENSG00000199899.2	4	12	0	Not
ENSG00000199903.1	4	12	0	Not
ENSG00000199905.1	4	12	0	Not
ENSG00000199927.2	4	12	0	Not
ENSG00000199932.1	4	12	0	Not
ENSG00000199933.1	4	12	0	Not
ENSG00000199938.1	4	12	0	Not
ENSG00000199940.1	4	12	0	Not
ENSG00000199944.1	4	12	0	Not
ENSG00000199961.1	4	12	0	Not
ENSG00000199962.1	4	12	0	Not
ENSG00000199964.1	4	12	0	Not
ENSG00000199975.1	4	12	0	Not
ENSG00000199977.1	4	12	0	Not
ENSG00000199986.1	4	12	0	Not
ENSG00000199990.1	4	12	1.34724173853672	Not
ENSG00000199994.1	4	12	0	Not
ENSG00000200008.1	4	12	0	Not
ENSG00000200026.1	4	12	0	Not
ENSG00000200033.1	4	12	0	Not
ENSG00000200040.1	4	12	0	Not
ENSG00000200047.1	4	12	0	Not
ENSG00000200059.1	4	12	0	Not
ENSG00000200063.1	4	12	0	Not
ENSG00000200070.1	4	12	0	Not
ENSG00000200075.1	4	12	0	Not
ENSG00000200084.1	4	12	0	Not
ENSG00000200086.1	4	12	0	Not
ENSG00000200087.1	4	12	1.00408277246706	Significant
ENSG00000200089.1	4	12	0	Not
ENSG00000200090.1	4	12	0	Not
ENSG00000200091.1	4	12	0	Not
ENSG00000200095.1	4	12	0	Not
ENSG00000200105.1	4	12	0	Not
ENSG00000200108.1	4	12	0	Not
ENSG00000200113.1	4	12	0	Not
ENSG00000200114.1	4	12	0	Not
ENSG00000200118.1	4	12	0	Not
ENSG00000200120.1	4	12	0	Not
ENSG00000200121.2	4	12	0	Not
ENSG00000200135.1	4	12	0	Not
ENSG00000200142.1	4	12	0	Not
ENSG00000200153.1	4	12	0	Not
ENSG00000200156.1	4	12	2.58604946007408	Significant
ENSG00000200168.1	4	12	0	Not
ENSG00000200169.1	4	12	1.54385435739095	Not
ENSG00000200170.1	4	12	0	Not
ENSG00000200175.1	4	12	0	Not
ENSG00000200179.1	4	12	0	Not
ENSG00000200183.1	4	12	0	Not
ENSG00000200184.1	4	12	0	Not
ENSG00000200191.1	4	12	0	Not
ENSG00000200201.1	4	12	0	Not
ENSG00000200206.1	4	12	0	Not
ENSG00000200209.1	4	12	0	Not
ENSG00000200218.1	4	12	0	Not
ENSG00000200225.1	4	12	0	Not
ENSG00000200235.1	4	12	0	Not
ENSG00000200237.1	4	12	0	Not
ENSG00000200241.1	4	12	0	Not
ENSG00000200243.1	4	12	0	Not
ENSG00000200246.1	4	12	0	Not
ENSG00000200250.1	4	12	0	Not
ENSG00000200253.1	4	12	0	Not
ENSG00000200254.1	4	12	0	Not
ENSG00000200257.1	4	12	0	Not
ENSG00000200259.1	4	12	0	Not
ENSG00000200274.1	4	12	0	Not
ENSG00000200278.1	4	12	0	Not
ENSG00000200279.1	4	12	0	Not
ENSG00000200291.1	4	12	0	Not
ENSG00000200293.1	4	12	0	Not
ENSG00000200296.1	4	12	0	Not
ENSG00000200304.1	4	12	0	Not
ENSG00000200310.1	4	12	0	Not
ENSG00000200312.1	4	12	1.61750867371247	Not
ENSG00000200314.1	4	12	0	Not
ENSG00000200320.1	4	12	1.380124794568	Significant
ENSG00000200334.1	4	12	0	Not
ENSG00000200345.2	4	12	0	Not
ENSG00000200350.1	4	12	0	Not
ENSG00000200354.1	4	12	0.643354892135088	Not
ENSG00000200356.1	4	12	0	Not
ENSG00000200366.1	4	12	0	Not
ENSG00000200376.1	4	12	0	Not
ENSG00000200385.1	4	12	0	Not
ENSG00000200390.1	4	12	0	Not
ENSG00000200391.1	4	12	0	Not
ENSG00000200394.1	4	12	1.00696932492926	Not
ENSG00000200397.1	4	12	0	Not
ENSG00000200403.1	4	12	0	Not
ENSG00000200406.1	4	12	0	Not
ENSG00000200413.1	4	12	0	Not
ENSG00000200418.1	4	12	0.332627102120239	Not
ENSG00000200419.1	4	12	0	Not
ENSG00000200428.1	4	12	0	Not
ENSG00000200446.1	4	12	0	Not
ENSG00000200463.1	4	12	0	Not
ENSG00000200469.1	4	12	0	Not
ENSG00000200480.1	4	12	0	Not
ENSG00000200488.1	4	12	0.395358376176779	Not
ENSG00000200494.1	4	12	0	Not
ENSG00000200502.1	4	12	0	Not
ENSG00000200506.1	4	12	0	Not
ENSG00000200520.1	4	12	0	Not
ENSG00000200521.1	4	12	0	Not
ENSG00000200522.1	4	12	0	Not
ENSG00000200525.1	4	12	0	Not
ENSG00000200527.1	4	12	0	Not
ENSG00000200528.1	4	12	0	Not
ENSG00000200530.1	4	12	0	Not
ENSG00000200534.1	4	12	-0.110569738128218	Not
ENSG00000200536.1	4	12	0	Not
ENSG00000200538.2	4	12	0	Not
ENSG00000200550.1	4	12	0	Not
ENSG00000200555.1	4	12	0	Not
ENSG00000200558.1	4	12	0	Not
ENSG00000200563.1	4	12	0	Not
ENSG00000200571.1	4	12	0	Not
ENSG00000200575.1	4	12	0	Not
ENSG00000200579.1	4	12	0	Not
ENSG00000200587.1	4	12	0	Not
ENSG00000200597.1	4	12	0	Not
ENSG00000200612.1	4	12	0	Not
ENSG00000200613.1	4	12	0	Not
ENSG00000200620.1	4	12	0	Not
ENSG00000200623.1	4	12	0	Not
ENSG00000200629.1	4	12	0	Not
ENSG00000200636.1	4	12	0	Not
ENSG00000200650.1	4	12	0	Not
ENSG00000200651.1	4	12	0	Not
ENSG00000200656.1	4	12	0	Not
ENSG00000200674.1	4	12	0	Not
ENSG00000200683.1	4	12	0	Not
ENSG00000200693.2	4	12	0	Not
ENSG00000200701.1	4	12	0	Not
ENSG00000200706.1	4	12	0	Not
ENSG00000200708.1	4	12	0	Not
ENSG00000200718.1	4	12	0	Not
ENSG00000200719.1	4	12	0	Not
ENSG00000200731.1	4	12	0	Not
ENSG00000200737.1	4	12	0	Not
ENSG00000200741.1	4	12	0	Not
ENSG00000200742.1	4	12	0	Not
ENSG00000200750.1	4	12	0	Not
ENSG00000200753.1	4	12	0	Not
ENSG00000200755.1	4	12	0	Not
ENSG00000200769.1	4	12	0	Not
ENSG00000200783.1	4	12	0	Not
ENSG00000200785.1	4	12	0	Not
ENSG00000200788.1	4	12	0	Not
ENSG00000200792.1	4	12	0	Not
ENSG00000200795.1	4	12	1.30821538936313	Significant
ENSG00000200799.1	4	12	0	Not
ENSG00000200814.1	4	12	0	Not
ENSG00000200816.1	4	12	1.03150799255079	Not
ENSG00000200830.1	4	12	0	Not
ENSG00000200831.1	4	12	0	Not
ENSG00000200834.1	4	12	0	Not
ENSG00000200840.1	4	12	0	Not
ENSG00000200847.1	4	12	0	Not
ENSG00000200855.1	4	12	0	Not
ENSG00000200860.1	4	12	0	Not
ENSG00000200867.1	4	12	0	Not
ENSG00000200871.1	4	12	0	Not
ENSG00000200874.1	4	12	0	Not
ENSG00000200875.1	4	12	0	Not
ENSG00000200877.1	4	12	0	Not
ENSG00000200879.1	4	12	0.277975682096557	Not
ENSG00000200882.1	4	12	0	Not
ENSG00000200884.1	4	12	0	Not
ENSG00000200885.1	4	12	0	Not
ENSG00000200887.1	4	12	0	Not
ENSG00000200888.1	4	12	0	Not
ENSG00000200893.1	4	12	0	Not
ENSG00000200895.1	4	12	0	Not
ENSG00000200902.1	4	12	0	Not
ENSG00000200903.1	4	12	0	Not
ENSG00000200913.1	4	12	0.861062463619008	Not
ENSG00000200914.1	4	12	0	Not
ENSG00000200922.1	4	12	0	Not
ENSG00000200935.1	4	12	0	Not
ENSG00000200941.1	4	12	0	Not
ENSG00000200942.1	4	12	0	Not
ENSG00000200953.1	4	12	0	Not
ENSG00000200959.1	4	12	1.39614568521803	Significant
ENSG00000200972.1	4	12	0	Not
ENSG00000200974.1	4	12	0	Not
ENSG00000200983.1	4	12	0.937131547958483	Not
ENSG00000200997.1	4	12	0	Not
ENSG00000200999.1	4	12	0	Not
ENSG00000201003.1	4	12	0	Not
ENSG00000201012.1	4	12	0	Not
ENSG00000201027.1	4	12	0	Not
ENSG00000201031.1	4	12	0	Not
ENSG00000201032.1	4	12	0	Not
ENSG00000201041.1	4	12	0	Not
ENSG00000201042.1	4	12	0	Not
ENSG00000201044.1	4	12	0	Not
ENSG00000201047.1	4	12	0	Not
ENSG00000201050.1	4	12	0	Not
ENSG00000201076.1	4	12	0	Not
ENSG00000201077.1	4	12	0	Not
ENSG00000201078.1	4	12	0	Not
ENSG00000201096.1	4	12	0	Not
ENSG00000201098.1	4	12	1.42899837311535	Not
ENSG00000201104.1	4	12	0	Not
ENSG00000201109.1	4	12	0	Not
ENSG00000201118.1	4	12	0	Not
ENSG00000201119.1	4	12	0	Not
ENSG00000201121.1	4	12	0	Not
ENSG00000201129.1	4	12	0	Not
ENSG00000201151.1	4	12	0	Not
ENSG00000201164.1	4	12	0	Not
ENSG00000201165.1	4	12	0	Not
ENSG00000201168.1	4	12	0	Not
ENSG00000201178.1	4	12	0	Not
ENSG00000201183.1	4	12	0	Not
ENSG00000201184.1	4	12	0	Not
ENSG00000201185.1	4	12	0	Not
ENSG00000201201.1	4	12	0	Not
ENSG00000201208.1	4	12	0	Not
ENSG00000201209.1	4	12	0	Not
ENSG00000201210.1	4	12	0	Not
ENSG00000201217.1	4	12	0	Not
ENSG00000201221.1	4	12	0	Not
ENSG00000201223.1	4	12	0	Not
ENSG00000201228.1	4	12	0	Not
ENSG00000201229.1	4	12	0	Not
ENSG00000201240.1	4	12	0	Not
ENSG00000201247.1	4	12	0	Not
ENSG00000201264.1	4	12	0	Not
ENSG00000201279.1	4	12	0	Not
ENSG00000201296.1	4	12	0	Not
ENSG00000201297.1	4	12	0	Not
ENSG00000201302.1	4	12	0.197888364066101	Not
ENSG00000201314.1	4	12	0	Not
ENSG00000201315.1	4	12	0	Not
ENSG00000201317.1	4	12	0	Not
ENSG00000201318.1	4	12	0	Not
ENSG00000201321.1	4	12	0	Not
ENSG00000201325.1	4	12	0	Not
ENSG00000201340.1	4	12	0	Not
ENSG00000201342.1	4	12	0	Not
ENSG00000201343.1	4	12	0	Not
ENSG00000201347.1	4	12	0	Not
ENSG00000201348.1	4	12	0	Not
ENSG00000201358.1	4	12	0	Not
ENSG00000201364.1	4	12	0	Not
ENSG00000201367.1	4	12	0	Not
ENSG00000201371.1	4	12	0	Not
ENSG00000201372.1	4	12	0	Not
ENSG00000201376.1	4	12	0	Not
ENSG00000201377.1	4	12	0	Not
ENSG00000201379.1	4	12	0	Not
ENSG00000201382.1	4	12	0	Not
ENSG00000201388.1	4	12	0	Not
ENSG00000201398.1	4	12	0	Not
ENSG00000201403.1	4	12	0	Not
ENSG00000201405.1	4	12	0	Not
ENSG00000201413.1	4	12	0	Not
ENSG00000201421.1	4	12	0	Not
ENSG00000201428.1	4	12	0.756445347964523	Not
ENSG00000201431.1	4	12	0	Not
ENSG00000201432.1	4	12	0	Not
ENSG00000201435.1	4	12	0	Not
ENSG00000201441.1	4	12	0	Not
ENSG00000201442.2	4	12	0	Not
ENSG00000201448.1	4	12	0	Not
ENSG00000201451.1	4	12	0	Not
ENSG00000201452.1	4	12	0	Not
ENSG00000201457.1	4	12	0	Not
ENSG00000201464.1	4	12	0	Not
ENSG00000201469.1	4	12	0	Not
ENSG00000201470.1	4	12	0	Not
ENSG00000201487.1	4	12	0	Not
ENSG00000201498.1	4	12	0	Not
ENSG00000201499.1	4	12	0	Not
ENSG00000201500.1	4	12	0	Not
ENSG00000201501.1	4	12	0	Not
ENSG00000201510.1	4	12	0	Not
ENSG00000201512.1	4	12	0.908061272577204	Not
ENSG00000201516.1	4	12	0	Not
ENSG00000201517.1	4	12	0	Not
ENSG00000201518.1	4	12	0	Not
ENSG00000201524.1	4	12	0	Not
ENSG00000201533.1	4	12	0	Not
ENSG00000201542.1	4	12	0	Not
ENSG00000201544.1	4	12	0	Not
ENSG00000201545.1	4	12	0	Not
ENSG00000201555.1	4	12	0	Not
ENSG00000201558.1	4	12	0	Not
ENSG00000201563.1	4	12	0	Not
ENSG00000201564.1	4	12	0	Not
ENSG00000201570.1	4	12	0	Not
ENSG00000201573.1	4	12	0	Not
ENSG00000201574.1	4	12	0	Not
ENSG00000201579.1	4	12	0	Not
ENSG00000201581.1	4	12	0	Not
ENSG00000201586.1	4	12	0	Not
ENSG00000201592.1	4	12	0.798519453256635	Not
ENSG00000201595.1	4	12	0	Not
ENSG00000201598.1	4	12	0	Not
ENSG00000201600.1	4	12	0	Not
ENSG00000201609.1	4	12	0	Not
ENSG00000201610.1	4	12	0	Not
ENSG00000201616.1	4	12	0	Not
ENSG00000201618.1	4	12	0	Not
ENSG00000201620.1	4	12	0	Not
ENSG00000201622.1	4	12	0	Not
ENSG00000201643.1	4	12	0	Not
ENSG00000201644.2	4	12	0	Not
ENSG00000201648.1	4	12	0	Not
ENSG00000201649.1	4	12	0	Not
ENSG00000201654.1	4	12	0	Not
ENSG00000201659.1	4	12	0	Not
ENSG00000201662.1	4	12	0	Not
ENSG00000201668.1	4	12	0	Not
ENSG00000201672.1	4	12	0	Not
ENSG00000201675.1	4	12	0	Not
ENSG00000201683.1	4	12	0	Not
ENSG00000201684.1	4	12	0	Not
ENSG00000201689.1	4	12	0	Not
ENSG00000201699.1	4	12	0	Not
