ENSEMBLID	X7h
ENSG00000115170	ENSG00000115170	0.0502331285142595
ENSG00000115216	ENSG00000115216	0.270752335504499
ENSG00000115221	ENSG00000115221	0.320905177085832
ENSG00000115226	ENSG00000115226	0.0439789369070631
ENSG00000115232	ENSG00000115232	0.148064206747131
ENSG00000115233	ENSG00000115233	0.371500374114199
ENSG00000115252	ENSG00000115252	-0.00167938175572561
ENSG00000115255	ENSG00000115255	0.0237984289867897
ENSG00000115266	ENSG00000115266	0.0538843285512011
ENSG00000115267	ENSG00000115267	0.00695667266753652
ENSG00000115274	ENSG00000115274	-0.0553492070764718
ENSG00000115275	ENSG00000115275	-0.323053408794972
ENSG00000115282	ENSG00000115282	0.253265420541662
ENSG00000115286	ENSG00000115286	-0.357370896867739
ENSG00000115289	ENSG00000115289	-0.132344309288372
ENSG00000115307	ENSG00000115307	-0.0182383063551808
ENSG00000115310	ENSG00000115310	0.00649397917427545
ENSG00000115318	ENSG00000115318	0.131787399785046
ENSG00000115325	ENSG00000115325	-0.0660980891178505
ENSG00000115353	ENSG00000115353	0.00713333922087855
ENSG00000115355	ENSG00000115355	-0.0902414503868544
ENSG00000115361	ENSG00000115361	0.0702832619306442
ENSG00000115364	ENSG00000115364	-0.0963602191176207
ENSG00000115386	ENSG00000115386	0.101363294999688
ENSG00000115392	ENSG00000115392	0.162449384857296
ENSG00000115414	ENSG00000115414	-0.314563054728151
ENSG00000115419	ENSG00000115419	-0.305076684513942
ENSG00000115421	ENSG00000115421	-0.202063598659876
ENSG00000115446	ENSG00000115446	0.703485114407737
ENSG00000115461	ENSG00000115461	0.372930326467573
ENSG00000115464	ENSG00000115464	-0.0879607941007672
ENSG00000115486	ENSG00000115486	0.0538804575225373
ENSG00000115488	ENSG00000115488	0.0151478747315696
ENSG00000115514	ENSG00000115514	0.0103667446194707
ENSG00000115520	ENSG00000115520	0.161110328875805
ENSG00000115526	ENSG00000115526	0.0401979126029139
ENSG00000115540	ENSG00000115540	0.0251402873319915
ENSG00000115541	ENSG00000115541	0.0817437650001806
ENSG00000115548	ENSG00000115548	-0.0768744730373954
ENSG00000115568	ENSG00000115568	-0.0968515838911763
ENSG00000115592	ENSG00000115592	-0.060376889192332
ENSG00000115594	ENSG00000115594	0.0459163217297277
ENSG00000115596	ENSG00000115596	0.0967216073874774
ENSG00000115604	ENSG00000115604	0.109900227400287
ENSG00000115607	ENSG00000115607	0.167148392008823
ENSG00000115616	ENSG00000115616	-0.027935693875356
ENSG00000115648	ENSG00000115648	-0.0528846069620765
ENSG00000115649	ENSG00000115649	0.114321539299689
ENSG00000115661	ENSG00000115661	0.179864606119034
ENSG00000115677	ENSG00000115677	-0.0978701343700218
ENSG00000115685	ENSG00000115685	-0.154141046080846
ENSG00000115687	ENSG00000115687	-0.121358137613716
ENSG00000115694	ENSG00000115694	-0.13063975720558
ENSG00000115750	ENSG00000115750	-0.00983496185619496
ENSG00000115756	ENSG00000115756	-0.0829346308585617
ENSG00000115758	ENSG00000115758	0.121997087310961
ENSG00000115760	ENSG00000115760	-0.0432910751623581
ENSG00000115808	ENSG00000115808	0.01428052926853
ENSG00000115825	ENSG00000115825	0.0104378442524503
ENSG00000115828	ENSG00000115828	0.0461408807584564
ENSG00000115844	ENSG00000115844	-0.0321363949708973
ENSG00000115866	ENSG00000115866	0.00802419415496244
ENSG00000115875	ENSG00000115875	-0.0436066058112944
ENSG00000115919	ENSG00000115919	-0.0229317961591337
ENSG00000115935	ENSG00000115935	-0.114226404464336
ENSG00000115942	ENSG00000115942	0.222896090557132
ENSG00000115946	ENSG00000115946	-0.108104952223535
ENSG00000115966	ENSG00000115966	0.12169316392984
ENSG00000115970	ENSG00000115970	0.144241382175948
ENSG00000115993	ENSG00000115993	0.204713684717521
ENSG00000115998	ENSG00000115998	0.107044535379526
ENSG00000116017	ENSG00000116017	-0.0733055525315092
ENSG00000116030	ENSG00000116030	0.0487420003001707
ENSG00000116031	ENSG00000116031	-0.0734332963299928
ENSG00000116035	ENSG00000116035	0.0568320519098432
ENSG00000116062	ENSG00000116062	0.0717192335521037
ENSG00000116095	ENSG00000116095	-0.0366937724381395
ENSG00000116096	ENSG00000116096	-0.00609010238270595
ENSG00000116106	ENSG00000116106	0.0679929365941868
ENSG00000116117	ENSG00000116117	0.041459598494907
ENSG00000116132	ENSG00000116132	0.0203726647697824
ENSG00000116138	ENSG00000116138	0.538399508678549
ENSG00000116141	ENSG00000116141	-1.10708435704688
ENSG00000116147	ENSG00000116147	-0.327938918287061
ENSG00000116171	ENSG00000116171	-0.158547324568668
ENSG00000116183	ENSG00000116183	-0.233040929897792
ENSG00000116191	ENSG00000116191	0.283266570792496
ENSG00000116198	ENSG00000116198	-0.00724322161770452
ENSG00000116212	ENSG00000116212	-0.178570804214596
ENSG00000116213	ENSG00000116213	-0.183716146415372
ENSG00000116237	ENSG00000116237	-0.105944785870116
ENSG00000116251	ENSG00000116251	0.333670702037037
ENSG00000116266	ENSG00000116266	-0.0654985862624174
ENSG00000116273	ENSG00000116273	0.0983461024119248
ENSG00000116285	ENSG00000116285	0.118455695927228
ENSG00000116299	ENSG00000116299	-0.0737005949865817
ENSG00000116396	ENSG00000116396	-0.328621117431139
ENSG00000116406	ENSG00000116406	0.10116602585266
ENSG00000116455	ENSG00000116455	0.00247672793532772
ENSG00000116459	ENSG00000116459	-0.00923606702817222
ENSG00000116497	ENSG00000116497	0.202588185875589
ENSG00000116514	ENSG00000116514	0.186016395768556
ENSG00000116521	ENSG00000116521	-0.262749709909244
ENSG00000116525	ENSG00000116525	0.109815578983223
ENSG00000116580	ENSG00000116580	-0.654787536820287
ENSG00000116584	ENSG00000116584	-0.633419261371732
ENSG00000116604	ENSG00000116604	-0.525400516779667
ENSG00000116641	ENSG00000116641	0.0193826752026419
ENSG00000116667	ENSG00000116667	0.324317884200607
ENSG00000116668	ENSG00000116668	0.17644406995684
ENSG00000116670	ENSG00000116670	0.346400408986439
ENSG00000116678	ENSG00000116678	0.198925470561071
ENSG00000116679	ENSG00000116679	-0.247631270142861
ENSG00000116691	ENSG00000116691	-0.10953357142471
ENSG00000116698	ENSG00000116698	-0.0165925382484078
ENSG00000116701	ENSG00000116701	-0.0705438673810104
ENSG00000116721	ENSG00000116721	0.429025495640055
ENSG00000116726	ENSG00000116726	0.0536761822544231
ENSG00000116741	ENSG00000116741	-0.200579515503343
ENSG00000116745	ENSG00000116745	-0.419432928983611
ENSG00000116750	ENSG00000116750	-0.0255321405846279
ENSG00000116752	ENSG00000116752	-0.0488741656150878
ENSG00000116771	ENSG00000116771	0.0135742143006053
ENSG00000116774	ENSG00000116774	0.0117179110260389
ENSG00000116786	ENSG00000116786	0.304898794151635
ENSG00000116791	ENSG00000116791	0.294458121170918
ENSG00000116793	ENSG00000116793	-0.0611689848802905
ENSG00000116809	ENSG00000116809	-0.0276084909769783
ENSG00000116815	ENSG00000116815	0.0547428242824785
ENSG00000116833	ENSG00000116833	-0.125508444269063
ENSG00000116852	ENSG00000116852	0.0306445550109545
ENSG00000116857	ENSG00000116857	-0.14532523579454
ENSG00000116871	ENSG00000116871	-0.114506018914352
ENSG00000116874	ENSG00000116874	0.0833139275087345
ENSG00000116898	ENSG00000116898	0.240057861168093
ENSG00000116903	ENSG00000116903	-0.0038936745598912
ENSG00000116906	ENSG00000116906	-0.139468691842125
ENSG00000116922	ENSG00000116922	0.0101689844074665
ENSG00000116984	ENSG00000116984	0.113915001550497
ENSG00000116985	ENSG00000116985	0.103209301750134
ENSG00000116990	ENSG00000116990	0.0375261542763739
ENSG00000117009	ENSG00000117009	-0.305095439754584
ENSG00000117016	ENSG00000117016	-0.0988998613253844
ENSG00000117020	ENSG00000117020	-0.00376851320998265
ENSG00000117090	ENSG00000117090	-0.161030584264275
ENSG00000117091	ENSG00000117091	-0.00286922274759919
ENSG00000117114	ENSG00000117114	0.193704080203897
ENSG00000117118	ENSG00000117118	0.0864199798014737
ENSG00000117143	ENSG00000117143	-0.295740001996422
ENSG00000117148	ENSG00000117148	-0.276159857078441
ENSG00000117153	ENSG00000117153	0.353002015559039
ENSG00000117154	ENSG00000117154	0.0352806172222765
ENSG00000117215	ENSG00000117215	0.00355768230308614
ENSG00000117226	ENSG00000117226	-0.0510109947816571
ENSG00000117228	ENSG00000117228	-0.0500680648483041
ENSG00000117245	ENSG00000117245	-0.00705065886448756
ENSG00000117262	ENSG00000117262	-0.0179508830785471
ENSG00000117281	ENSG00000117281	0.1200782366646
ENSG00000117298	ENSG00000117298	0.183352212029734
ENSG00000117305	ENSG00000117305	0.0633236936890231
ENSG00000117308	ENSG00000117308	0.000416396537713304
ENSG00000117318	ENSG00000117318	0.199014049802736
ENSG00000117385	ENSG00000117385	0.029696189212619
ENSG00000117395	ENSG00000117395	0.0120569691319125
ENSG00000117399	ENSG00000117399	0.0382126726603224
ENSG00000117400	ENSG00000117400	-0.0445094864519768
ENSG00000117410	ENSG00000117410	0.125717010921026
ENSG00000117411	ENSG00000117411	-0.111987932288104
ENSG00000117448	ENSG00000117448	-0.147808410212511
ENSG00000117450	ENSG00000117450	0.157581022542542
ENSG00000117475	ENSG00000117475	0.778276247314664
ENSG00000117477	ENSG00000117477	0.78499571903846
ENSG00000117479	ENSG00000117479	-0.833842235013543
ENSG00000117480	ENSG00000117480	0.284681593735243
ENSG00000117481	ENSG00000117481	0.246584739269403
ENSG00000117523	ENSG00000117523	0.344764249773372
ENSG00000117525	ENSG00000117525	-0.149489540613864
ENSG00000117528	ENSG00000117528	0.0529976327642459
ENSG00000117533	ENSG00000117533	-0.167263342356088
ENSG00000117592	ENSG00000117592	-0.615959674025837
ENSG00000117594	ENSG00000117594	-0.291425355246423
ENSG00000117595	ENSG00000117595	0.0647944457104372
ENSG00000117601	ENSG00000117601	0.0427291939457059
ENSG00000117614	ENSG00000117614	0.152486065396579
ENSG00000117620	ENSG00000117620	0.106526202685666
ENSG00000117643	ENSG00000117643	0.303492837580879
ENSG00000117650	ENSG00000117650	-0.0511289138232277
ENSG00000117676	ENSG00000117676	-0.230632997134094
ENSG00000117691	ENSG00000117691	0.0534137501344822
ENSG00000117724	ENSG00000117724	0.00839757201137085
ENSG00000117748	ENSG00000117748	-0.0674976892149231
ENSG00000117751	ENSG00000117751	-0.00459313248572298
ENSG00000117791	ENSG00000117791	-0.0496081874374532
ENSG00000117868	ENSG00000117868	0.0417027531013815
ENSG00000117899	ENSG00000117899	-0.0723093080298381
ENSG00000117906	ENSG00000117906	-0.171856166025492
ENSG00000117971	ENSG00000117971	-0.0472063005017279
ENSG00000117983	ENSG00000117983	-0.102729450936492
ENSG00000118017	ENSG00000118017	-0.0421439934103427
ENSG00000118058	ENSG00000118058	-0.0803008633120162
ENSG00000118094	ENSG00000118094	0.132683157456947
ENSG00000118096	ENSG00000118096	-0.0137018719358932
ENSG00000118156	ENSG00000118156	0.109228511214866
ENSG00000118181	ENSG00000118181	0.0272218926564429
ENSG00000118193	ENSG00000118193	-0.109968898526974
ENSG00000118194	ENSG00000118194	-0.023216045726393
ENSG00000118217	ENSG00000118217	0.423378974212781
ENSG00000118242	ENSG00000118242	-0.153602045008209
ENSG00000118245	ENSG00000118245	0.0405039156090341
ENSG00000118246	ENSG00000118246	-0.104536361846962
ENSG00000118276	ENSG00000118276	0.0212165305569298
ENSG00000118292	ENSG00000118292	-0.0369336098743235
ENSG00000118307	ENSG00000118307	-0.0115572751481669
ENSG00000118308	ENSG00000118308	-0.0065379415046974
ENSG00000118369	ENSG00000118369	-0.17094003966236
ENSG00000118402	ENSG00000118402	0.0047869666416401
ENSG00000118407	ENSG00000118407	-0.163685610444495
ENSG00000118418	ENSG00000118418	0.0993330949775064
ENSG00000118420	ENSG00000118420	-0.102967158220929
ENSG00000118473	ENSG00000118473	0.0168997677089706
ENSG00000118482	ENSG00000118482	0.0127636783889334
ENSG00000118491	ENSG00000118491	0.0129986556807573
ENSG00000118495	ENSG00000118495	-0.0537484422578659
ENSG00000118508	ENSG00000118508	-0.016152996306829
ENSG00000118513	ENSG00000118513	-0.110586653923209
ENSG00000118514	ENSG00000118514	-0.175273921999519
ENSG00000118515	ENSG00000118515	-0.0227589724760087
ENSG00000118518	ENSG00000118518	-0.131551528503262
ENSG00000118557	ENSG00000118557	-0.053257438627839
ENSG00000118564	ENSG00000118564	0.131091483986063
ENSG00000118579	ENSG00000118579	0.0320595704420293
ENSG00000118596	ENSG00000118596	0.0457359067065918
ENSG00000118600	ENSG00000118600	0.142490408540961
ENSG00000118689	ENSG00000118689	0.044862130340861
ENSG00000118690	ENSG00000118690	-0.0080725827783299
ENSG00000118702	ENSG00000118702	-0.0428284847813429
ENSG00000118705	ENSG00000118705	0.0084674098251171
ENSG00000118785	ENSG00000118785	0.00690842517920398
ENSG00000118804	ENSG00000118804	0.0628899887968307
ENSG00000118816	ENSG00000118816	0.0116044437531505
ENSG00000118873	ENSG00000118873	-0.166974717106148
ENSG00000118898	ENSG00000118898	0.243625952689195
ENSG00000118900	ENSG00000118900	0.0303900871091113
ENSG00000118922	ENSG00000118922	0.0730173510777223
ENSG00000118939	ENSG00000118939	0.239589552282308
ENSG00000118961	ENSG00000118961	0.148845313091312
ENSG00000118965	ENSG00000118965	0.123851483433352
ENSG00000118997	ENSG00000118997	-0.0965741918527089
ENSG00000119042	ENSG00000119042	0.408389103114929
ENSG00000119048	ENSG00000119048	-0.343241051885753
ENSG00000119121	ENSG00000119121	-0.00103419852437359
ENSG00000119125	ENSG00000119125	-0.31303972672183
ENSG00000119203	ENSG00000119203	-0.545222740360278
ENSG00000119227	ENSG00000119227	0.645381119662552
ENSG00000119231	ENSG00000119231	-0.230103207405911
ENSG00000119242	ENSG00000119242	0.017325189613052
ENSG00000119314	ENSG00000119314	-0.346510756775925
ENSG00000119318	ENSG00000119318	-0.350088574514185
ENSG00000119326	ENSG00000119326	-0.261143276907281
ENSG00000119328	ENSG00000119328	-0.0410295038404686
ENSG00000119333	ENSG00000119333	0.345120936809222
ENSG00000119392	ENSG00000119392	-0.133443220049546
ENSG00000119396	ENSG00000119396	-0.260434495114845
ENSG00000119397	ENSG00000119397	0.393031288259357
ENSG00000119402	ENSG00000119402	-0.0831939694690439
ENSG00000119414	ENSG00000119414	-0.126407753839149
ENSG00000119421	ENSG00000119421	-0.145535463728936
ENSG00000119431	ENSG00000119431	0.169001104156208
ENSG00000119446	ENSG00000119446	-0.0650355584424884
ENSG00000119457	ENSG00000119457	-0.118854029730882
ENSG00000119509	ENSG00000119509	0.141756922745473
ENSG00000119514	ENSG00000119514	0.137460299140404
ENSG00000119523	ENSG00000119523	-0.0259875667768637
ENSG00000119596	ENSG00000119596	0.024391931772195
ENSG00000119599	ENSG00000119599	-0.20167142332968
ENSG00000119608	ENSG00000119608	-0.112821562309952
ENSG00000119632	ENSG00000119632	0.464102792050407
ENSG00000119636	ENSG00000119636	0.415051300965751
ENSG00000119638	ENSG00000119638	-0.0582985875857656
ENSG00000119640	ENSG00000119640	-0.234483351254351
ENSG00000119650	ENSG00000119650	0.324955252577621
ENSG00000119681	ENSG00000119681	-0.49104073971657
ENSG00000119682	ENSG00000119682	-0.532731344980237
ENSG00000119685	ENSG00000119685	-0.56370145310448
ENSG00000119686	ENSG00000119686	-0.0568434675776614
ENSG00000119699	ENSG00000119699	0.156907535485782
ENSG00000119703	ENSG00000119703	0.312506964140769
ENSG00000119705	ENSG00000119705	0.155470194950973
ENSG00000119707	ENSG00000119707	-0.368820884945907
ENSG00000119711	ENSG00000119711	0.419891067418803
ENSG00000119725	ENSG00000119725	-0.319190791469024
ENSG00000119729	ENSG00000119729	-0.1671760223421
ENSG00000119737	ENSG00000119737	0.112883515018221
ENSG00000119777	ENSG00000119777	0.297511398467811
ENSG00000119782	ENSG00000119782	-0.352696040878374
ENSG00000119787	ENSG00000119787	0.252196098010285
ENSG00000119801	ENSG00000119801	0.0715026124816844
ENSG00000119866	ENSG00000119866	-0.351354909918738
ENSG00000119878	ENSG00000119878	-0.353690719766839
ENSG00000119888	ENSG00000119888	-0.341444460375333
ENSG00000119899	ENSG00000119899	0.0319701545438506
ENSG00000119912	ENSG00000119912	0.129224346449726
ENSG00000119913	ENSG00000119913	-0.0684897567135071
ENSG00000119915	ENSG00000119915	0.0789773175548296
ENSG00000119919	ENSG00000119919	-0.10839370013078
ENSG00000119938	ENSG00000119938	0.221130603156918
ENSG00000119943	ENSG00000119943	0.310001838689682
ENSG00000119946	ENSG00000119946	-0.30284334349685
ENSG00000119950	ENSG00000119950	0.17649971091475
ENSG00000119953	ENSG00000119953	0.33059931434495
ENSG00000119977	ENSG00000119977	0.0977030874984702
ENSG00000119986	ENSG00000119986	-0.0518801732181234
ENSG00000120008	ENSG00000120008	-0.0912238921679028
ENSG00000120029	ENSG00000120029	0.104311905715766
ENSG00000120055	ENSG00000120055	-0.273297859851955
ENSG00000120057	ENSG00000120057	-0.123487085808437
ENSG00000120068	ENSG00000120068	0.0664005466671955
ENSG00000120071	ENSG00000120071	0.0903620640223982
ENSG00000120093	ENSG00000120093	-0.143323343246128
ENSG00000120094	ENSG00000120094	-0.0459290365224613
ENSG00000120149	ENSG00000120149	0.236221944864006
ENSG00000120156	ENSG00000120156	-0.134213834817094
ENSG00000120160	ENSG00000120160	-0.0820154342608479
ENSG00000120162	ENSG00000120162	-0.0684178051620909
ENSG00000120210	ENSG00000120210	-0.0135327121184211
ENSG00000120211	ENSG00000120211	-0.00357939850464432
ENSG00000120217	ENSG00000120217	-0.0598651888522248
ENSG00000120253	ENSG00000120253	0.000866410324108576
ENSG00000120256	ENSG00000120256	0.0212834986715495
ENSG00000120265	ENSG00000120265	-0.00313812134672808
ENSG00000120280	ENSG00000120280	-0.0775732116173404
ENSG00000120289	ENSG00000120289	0.0256445622198897
ENSG00000120318	ENSG00000120318	-0.0683418050831073
ENSG00000120329	ENSG00000120329	-0.223493680050094
ENSG00000120332	ENSG00000120332	-0.290583234342627
ENSG00000120333	ENSG00000120333	0.185393848375375
ENSG00000120334	ENSG00000120334	-0.257145006755027
ENSG00000120337	ENSG00000120337	0.0549608971872727
ENSG00000120438	ENSG00000120438	0.19855361621385
ENSG00000120440	ENSG00000120440	-0.290982706819081
ENSG00000120457	ENSG00000120457	-0.271245000028187
ENSG00000120509	ENSG00000120509	-0.0214456929358976
ENSG00000120519	ENSG00000120519	0.186290169640762
ENSG00000120539	ENSG00000120539	0.0123931349383758
ENSG00000120594	ENSG00000120594	0.194353620068309
ENSG00000120616	ENSG00000120616	0.0624392981410894
ENSG00000120656	ENSG00000120656	-0.0425161310411012
ENSG00000120658	ENSG00000120658	-0.193568826717054
ENSG00000120669	ENSG00000120669	-0.152124606058379
ENSG00000120675	ENSG00000120675	-0.106387162475579
ENSG00000120685	ENSG00000120685	0.0235802832617219
ENSG00000120688	ENSG00000120688	0.0583302596792888
ENSG00000120696	ENSG00000120696	-0.0851999156786389
ENSG00000120697	ENSG00000120697	-0.058793685617012
ENSG00000120699	ENSG00000120699	-0.108116504152104
ENSG00000120709	ENSG00000120709	-0.095520333670132
ENSG00000120729	ENSG00000120729	0.0921658781090991
ENSG00000120742	ENSG00000120742	0.426275435483132
ENSG00000120756	ENSG00000120756	0.00213725662553207
ENSG00000120802	ENSG00000120802	-0.084918817468156
ENSG00000120820	ENSG00000120820	-0.232828021886919
ENSG00000120833	ENSG00000120833	-0.0168646168974895
ENSG00000120837	ENSG00000120837	0.122540990515793
ENSG00000120875	ENSG00000120875	0.005952296276812
ENSG00000120889	ENSG00000120889	0.0477291406661987
ENSG00000120899	ENSG00000120899	-0.059711578738062
ENSG00000120903	ENSG00000120903	0.011091026511395
ENSG00000120915	ENSG00000120915	-0.0950844395496742
ENSG00000120925	ENSG00000120925	-0.0330848151185205
ENSG00000120937	ENSG00000120937	0.071119857819023
ENSG00000120948	ENSG00000120948	0.0708998912369996
ENSG00000120963	ENSG00000120963	-0.240105167282394
ENSG00000120992	ENSG00000120992	-0.18218748897162
ENSG00000121022	ENSG00000121022	0.286417641685603
ENSG00000121039	ENSG00000121039	0.104382031259117
ENSG00000121060	ENSG00000121060	0.323048013158267
ENSG00000121064	ENSG00000121064	0.409530271358665
ENSG00000121073	ENSG00000121073	0.117992902697701
ENSG00000121152	ENSG00000121152	0.676347235464847
ENSG00000121210	ENSG00000121210	-0.728309956512295
ENSG00000121211	ENSG00000121211	0.567222914723138
ENSG00000121236	ENSG00000121236	-0.196546862420904
ENSG00000121289	ENSG00000121289	-0.106567392395042
ENSG00000121297	ENSG00000121297	-0.221989942801089
ENSG00000121310	ENSG00000121310	0.217173123367381
ENSG00000121314	ENSG00000121314	0.0934607868943411
ENSG00000121377	ENSG00000121377	0.0886935174512346
ENSG00000121380	ENSG00000121380	-0.153586496697369
ENSG00000121390	ENSG00000121390	0.0765531834679312
ENSG00000121406	ENSG00000121406	0.0210274357252143
ENSG00000121417	ENSG00000121417	0.119221633433541
ENSG00000121440	ENSG00000121440	0.110613489759781
ENSG00000121446	ENSG00000121446	-0.0516342078812648
ENSG00000121481	ENSG00000121481	-0.052331136489492
ENSG00000121570	ENSG00000121570	0.421003871036296
ENSG00000121577	ENSG00000121577	0.581898038392694
ENSG00000121579	ENSG00000121579	0.635045868818497
ENSG00000121594	ENSG00000121594	0.00891648220622857
ENSG00000121671	ENSG00000121671	-0.0075689974021597
ENSG00000121680	ENSG00000121680	0.0104324066639935
ENSG00000121690	ENSG00000121690	-0.0978252755107768
ENSG00000121691	ENSG00000121691	0.14681539633628
ENSG00000121749	ENSG00000121749	-0.0359878902162383
ENSG00000121764	ENSG00000121764	0.0641217350352745
ENSG00000121766	ENSG00000121766	0.0714168282252882
ENSG00000121769	ENSG00000121769	-0.0974024385606453
ENSG00000121807	ENSG00000121807	-0.0476358722626857
ENSG00000121851	ENSG00000121851	-0.0151103092975597
ENSG00000121853	ENSG00000121853	0.040221148953887
ENSG00000121871	ENSG00000121871	-0.0796068699213001
ENSG00000121895	ENSG00000121895	-0.283770330506285
ENSG00000121897	ENSG00000121897	0.0837475611749898
ENSG00000121898	ENSG00000121898	-0.0493000617733455
ENSG00000121903	ENSG00000121903	-0.0832283863398254
ENSG00000121904	ENSG00000121904	-0.191874541580133
ENSG00000121940	ENSG00000121940	0.206626490276256
ENSG00000121957	ENSG00000121957	-0.21967904178618
ENSG00000121964	ENSG00000121964	0.155554456273687
ENSG00000121966	ENSG00000121966	-0.147458500925578
ENSG00000122033	ENSG00000122033	-0.167946584280579
ENSG00000122034	ENSG00000122034	0.251210396151444
ENSG00000122085	ENSG00000122085	-0.403007166826623
ENSG00000122121	ENSG00000122121	-0.321390300315739
ENSG00000122122	ENSG00000122122	0.105003295849178
ENSG00000122126	ENSG00000122126	-0.132364405059797
ENSG00000122133	ENSG00000122133	-0.282266354029196
ENSG00000122176	ENSG00000122176	0.0511062730808742
ENSG00000122180	ENSG00000122180	0.328064513683943
ENSG00000122188	ENSG00000122188	-0.46633433554967
ENSG00000122203	ENSG00000122203	0.170905091962543
ENSG00000122254	ENSG00000122254	-0.448209557048271
ENSG00000122299	ENSG00000122299	0.23415967745824
ENSG00000122304	ENSG00000122304	-0.0394184634107111
ENSG00000122335	ENSG00000122335	0.0642799283056397
ENSG00000122376	ENSG00000122376	0.0676896447013424
ENSG00000122378	ENSG00000122378	-0.0655435710185849
ENSG00000122390	ENSG00000122390	-0.0276756824513106
ENSG00000122406	ENSG00000122406	-0.0696756683883309
ENSG00000122481	ENSG00000122481	0.042017773989642
ENSG00000122482	ENSG00000122482	0.0345824272523251
ENSG00000122483	ENSG00000122483	0.0312101805314278
ENSG00000122515	ENSG00000122515	0.168419891247839
ENSG00000122545	ENSG00000122545	-0.0978810452966818
ENSG00000122547	ENSG00000122547	-0.0938771120458319
ENSG00000122557	ENSG00000122557	0.00496487355542226
ENSG00000122584	ENSG00000122584	0.623178432774557
ENSG00000122585	ENSG00000122585	0.314185118605537
ENSG00000122591	ENSG00000122591	-0.761831026615453
ENSG00000122592	ENSG00000122592	0.798710183659957
ENSG00000122641	ENSG00000122641	0.361954003643662
ENSG00000122679	ENSG00000122679	0.078415124614588
ENSG00000122691	ENSG00000122691	-0.0255190596358634
ENSG00000122692	ENSG00000122692	0.0859123743257661
ENSG00000122705	ENSG00000122705	-0.200773565139871
ENSG00000122711	ENSG00000122711	0.18262644952151
ENSG00000122728	ENSG00000122728	0.0812478725137951
ENSG00000122729	ENSG00000122729	-0.318803123475845
ENSG00000122756	ENSG00000122756	0.612099574257734
ENSG00000122778	ENSG00000122778	0.673511546538541
ENSG00000122779	ENSG00000122779	-0.513175363520239
ENSG00000122783	ENSG00000122783	0.533286584843077
ENSG00000122786	ENSG00000122786	-0.220197313432032
ENSG00000122859	ENSG00000122859	-0.0238369561821556
ENSG00000122861	ENSG00000122861	-0.139300871582286
ENSG00000122862	ENSG00000122862	-0.163908813425065
ENSG00000122870	ENSG00000122870	-0.169807181983942
ENSG00000122873	ENSG00000122873	0.0179402387488281
ENSG00000122884	ENSG00000122884	-0.0473243561713046
ENSG00000122912	ENSG00000122912	-0.0232590874617209
ENSG00000122958	ENSG00000122958	0.00851396539540517
ENSG00000122965	ENSG00000122965	-0.0225452321224247
ENSG00000122966	ENSG00000122966	-0.0124882029133315
ENSG00000123064	ENSG00000123064	0.0374379698375519
ENSG00000123066	ENSG00000123066	-0.0596399742492085
ENSG00000123080	ENSG00000123080	-0.181133481999095
ENSG00000123091	ENSG00000123091	-0.0341118177240351
ENSG00000123094	ENSG00000123094	-0.156139253010415
ENSG00000123119	ENSG00000123119	0.24892675513664
ENSG00000123124	ENSG00000123124	0.0351798217687064
ENSG00000123130	ENSG00000123130	0.0131100190335734
ENSG00000123144	ENSG00000123144	-0.0692787176330102
ENSG00000123146	ENSG00000123146	0.10896403305566
ENSG00000123154	ENSG00000123154	0.165720532704827
ENSG00000123159	ENSG00000123159	0.162153263235884
ENSG00000123165	ENSG00000123165	-0.0876059739184329
ENSG00000123191	ENSG00000123191	-0.174507321884808
ENSG00000123213	ENSG00000123213	0.136658751614694
ENSG00000123219	ENSG00000123219	-0.158250817944873
ENSG00000123240	ENSG00000123240	0.0144813254491272
ENSG00000123307	ENSG00000123307	0.119264006982778
ENSG00000123329	ENSG00000123329	0.408338933924215
ENSG00000123338	ENSG00000123338	-0.0123451093895728
ENSG00000123342	ENSG00000123342	0.527524622291147
ENSG00000123349	ENSG00000123349	0.27858062919588
ENSG00000123374	ENSG00000123374	0.0319735650689914
ENSG00000123384	ENSG00000123384	-0.0159860802138683
ENSG00000123388	ENSG00000123388	-0.0522491836068625
ENSG00000123395	ENSG00000123395	0.011421356513198
ENSG00000123411	ENSG00000123411	0.0237493256258977
ENSG00000123415	ENSG00000123415	0.121636252800894
ENSG00000123444	ENSG00000123444	0.0746667711154518
ENSG00000123453	ENSG00000123453	-0.191548291872657
ENSG00000123485	ENSG00000123485	-0.0156560028343673
ENSG00000123496	ENSG00000123496	-0.137197283826973
ENSG00000123545	ENSG00000123545	-0.0950004112825606
ENSG00000123552	ENSG00000123552	0.0399197309909566
ENSG00000123562	ENSG00000123562	0.223904245986246
ENSG00000123570	ENSG00000123570	0.459267346503012
ENSG00000123572	ENSG00000123572	-0.317639797064822
ENSG00000123575	ENSG00000123575	0.122009289613645
ENSG00000123576	ENSG00000123576	0.325258277555211
ENSG00000123600	ENSG00000123600	-0.0218505862256683
ENSG00000123609	ENSG00000123609	-0.0824232659352665
ENSG00000123610	ENSG00000123610	-0.1038325822197
ENSG00000123689	ENSG00000123689	0.076135401273965
ENSG00000123700	ENSG00000123700	-0.180205086177661
ENSG00000123728	ENSG00000123728	0.0830818699863218
ENSG00000123737	ENSG00000123737	0.0953942789138755
ENSG00000123836	ENSG00000123836	-0.100130779086794
